cartodb_id,the_geom,field_1,id,id2,geography,totalpop,totalpop_error,totaldispop,totaldispop2,perdispop,ambdispop,ambdispop_error,perambdispop,perambdispop2,awater,aland,lsad,name,tractce,countyfp,statefp
3630,0106000020E6100000010000000103000000010000000E000000C51858C7F17352C095B1A19BFD5944406B59BE2EC37352C0461ADCD6165A44407531CD74AF7352C0F9CDC474215A44409D05A1BC8F7352C013342DB1325A4440006729594E7352C066E55E60565A44407E4E417E367352C0CB77F013075A4440A4DAA7E3317352C0272504ABEA594440064147AB5A7352C0EA504D49D6594440F8307BD9767352C0DFB9F770C9594440D7614CFA7B7352C0CEBC1C76DF594440C3CBD3B9A27352C00E8FC4CBD359444022F77475C77352C0E59315C3D55944405AB05417F07352C090EEE714E4594440C51858C7F17352C095B1A19BFD594440,1561,1400000US36081024000,36081024000,"Census Tract 240, Queens County, New York",6087,684,647,188,10.6,352,150,6.7,2.8,0,269562,CT,240,24000,81,36
1871,0106000020E6100000010000000103000000010000001E0000009E03CB11327A52C026BC04A73E5E4440916FB6B9317A52C067774831405E44409E8F32E2027A52C0DF7D552E545E4440A59718CBF47952C0EA14AB06615E4440E9EBF99AE57952C04FC3B7B06E5E444032315D88D57952C0E9E6E26F7B5E4440EB4D0CC9C97952C0562250FD835E44400BE9F010C67952C017EC866D8B5E4440057767EDB67952C02F65E080965E4440861744A4A67952C068183E22A65E444029C24D46957952C0F5AA9509BF5E44401115AA9B8B7952C0CB988235CE5E44400CA661F8887952C0E3F4F57CCD5E44405A3D27BD6F7952C01DA2D11DC45E44402A4EB516667952C08F9A7631CD5E4440E520E868557952C0CE9CF529C75E4440BB5983F7557952C0F1CAF5B6995E44405560C8EA567952C086A06AF46A5E4440EAA9D557577952C0694DF38E535E4440552C7E53587952C032DFC14F1C5E44401ED1048A587952C053FCDF11155E444057535914767952C0E6A90EB9195E44409B189293897952C0F257C85C195E4440AA048BC3997952C098BB96900F5E444018C5724BAB7952C0E92285B2F05D4440CAF6216FB97952C0821266DAFE5D44407ED4264EEE7952C09E3715A9305E444072603942067A52C0DD516342CC5D4440EBF483BA487A52C03EC8B260E25D44409E03CB11327A52C026BC04A73E5E4440,1562,1400000US36081024300,36081024300,"Census Tract 243, Queens County, New York",6119,748,394,130,6.4,265,113,4.6,2.1,0,540125,CT,243,24300,81,36
3631,0106000020E6100000010000000103000000010000001400000080E7DEC3257A52C05E5E807D745E444017CDCAF6217A52C0E767EA758B5E444077D2C265157A52C05BE49EAEEE5E4440B6054B75017A52C08D041A6CEA5E4440C5151747E57952C037BD8BF7E35E44409F4CA3C9C57952C075F35487DC5E44405B1FD61BB57952C096A8DE1AD85E4440932D9276A37952C06E7D586FD45E44401115AA9B8B7952C0CB988235CE5E444029C24D46957952C0F5AA9509BF5E4440861744A4A67952C068183E22A65E4440057767EDB67952C02F65E080965E44400BE9F010C67952C017EC866D8B5E4440EB4D0CC9C97952C0562250FD835E444032315D88D57952C0E9E6E26F7B5E4440E9EBF99AE57952C04FC3B7B06E5E4440A59718CBF47952C0EA14AB06615E44409E8F32E2027A52C0DF7D552E545E4440916FB6B9317A52C067774831405E444080E7DEC3257A52C05E5E807D745E4440,1563,1400000US36081024500,36081024500,"Census Tract 245, Queens County, New York",6158,836,429,138,7,289,120,5,2.3,0,257660,CT,245,24500,81,36
1160,0106000020E6100000010000000103000000010000000C00000053A9D903AD7952C0EDAEB321FF5E44407BD45FAFB07952C0F481E49D435F4440E61C3C139A7952C0F600DD97335F4440E2BED53A717952C01378279F1E5F444049033FAA617952C0D58C0C72175F4440AA59677C5F7952C0A63CBA11165F4440FD9C82FC6C7952C05410035DFB5E44400CA661F8887952C0E3F4F57CCD5E44401115AA9B8B7952C0CB988235CE5E4440932D9276A37952C06E7D586FD45E44405B1FD61BB57952C096A8DE1AD85E444053A9D903AD7952C0EDAEB321FF5E4440,1565,1400000US36081024700,36081024700,"Census Tract 247, Queens County, New York",1574,191,117,57,7.4,80,40,5.5,2.7,0,97621,CT,247,24700,81,36
3632,0106000020E6100000010000000103000000010000000D00000068519FE40E7A52C035E675C4215F4440374888F2057A52C069D5AE09695F4440445ED6C4027A52C060E0B9F7705F44407FB4FF01D67952C08F2A8A57595F4440B33C0FEECE7952C055941282555F44407BD45FAFB07952C0F481E49D435F444053A9D903AD7952C0EDAEB321FF5E44405B1FD61BB57952C096A8DE1AD85E44409F4CA3C9C57952C075F35487DC5E4440C5151747E57952C037BD8BF7E35E4440B6054B75017A52C08D041A6CEA5E444077D2C265157A52C05BE49EAEEE5E444068519FE40E7A52C035E675C4215F4440,1566,1400000US36081024900,36081024900,"Census Tract 249, Queens County, New York",4860,668,291,136,6,219,121,4.8,2.7,0,204083,CT,249,24900,81,36
1008,0106000020E6100000010000000103000000010000000F000000135AD6FD637A52C0E32CEC69875F44406F8FA50F5D7A52C074E61E12BE5F44403DEAAF57587A52C0BB00FBE8D45F44403DCA880B407A52C0CA7EDDE9CE5F444093C0E61C3C7A52C0249012BBB65F444042FCC3961E7A52C0D45DD905835F4440445ED6C4027A52C060E0B9F7705F4440374888F2057A52C069D5AE09695F444068519FE40E7A52C035E675C4215F444077D2C265157A52C05BE49EAEEE5E44401B25AFCE317A52C0A57D737FF55E444022D8B8FE5D7A52C0B639950C005F44409D40D829567A52C002E962D34A5F444024917D90657A52C054B77A4E7A5F4440135AD6FD637A52C0E32CEC69875F4440,1567,1400000US36081025100,36081025100,"Census Tract 251, Queens County, New York",5909,737,453,160,7.7,287,111,5,1.9,0,245619,CT,251,25100,81,36
784,0106000020E6100000010000000103000000010000000C0000001C54E23AC67A52C0FBE07CEA585F444049D1CABDC07A52C0BA1E4C8A8F5F4440FFFD2955A27A52C05F1A868F885F44402B103D29937A52C0A9622AFD845F44409DE8BAF0837A52C0C1263273815F444089ADA069897A52C0D264C6DB4A5F4440CD893DB48F7A52C0F94509FA0B5F4440E93D95D39E7A52C03899B855105F444029C8CF46AE7A52C06C72F8A4135F444080AE7D01BD7A52C0B0B6291E175F4440A8F6E978CC7A52C0741C3F541A5F44401C54E23AC67A52C0FBE07CEA585F4440,1568,1400000US36081025301,36081025301,"Census Tract 253.01, Queens County, New York",3967,405,256,103,6.5,103,56,2.6,1.5,0,127194,CT,253.01,25301,81,36
1170,0106000020E6100000010000000103000000010000000900000089ADA069897A52C0D264C6DB4A5F44409DE8BAF0837A52C0C1263273815F4440280307B4747A52C0AC669DF17D5F444024917D90657A52C054B77A4E7A5F44409D40D829567A52C002E962D34A5F444022D8B8FE5D7A52C0B639950C005F4440D08A6F287C7A52C0D60B056C075F4440CD893DB48F7A52C0F94509FA0B5F444089ADA069897A52C0D264C6DB4A5F4440,1569,1400000US36081025302,36081025302,"Census Tract 253.02, Queens County, New York",2881,465,87,51,3,55,41,2,1.5,0,105029,CT,253.02,25302,81,36
1015,0106000020E6100000010000000103000000010000000A00000003C4245CC87952C08D8EAB915D5B4440D6A19A92AC7952C04480D3BB785B44400D863AAC707952C056B08D78B25B44404BB9C2BB5C7952C0CA4BFE277F5B4440D0949D7E507952C081E0F1ED5D5B44408C06F016487952C0498FA67A325B444079185A9D9C7952C082BD8921395B444022BA675DA37952C0887AC1A7395B44408895D1C8E77952C013376E313F5B444003C4245CC87952C08D8EAB915D5B4440,1791,1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",2006,231,135,58,6.7,79,36,4.2,2,0,181369,CT,603,60300,81,36
4085,0106000020E61000000100000001030000000100000019000000E56B96CB467352C06F5985CD00594440B0D991EA3B7352C0A8D898D7115944406416A1D80A7352C0C88CB7955E5944404AADF71BED7252C0EA34D25279594440FB53AA44D97252C01F938C9C85594440E5762FF7C97252C00297C79A91594440D56D50FBAD7252C05E43705CC659444066994528B67252C0D96AD619DF5944402F82C64CA27252C0A61611C5E45944406A63EC84977252C045D09849D4594440D0C43BC0937252C0129337C0CC594440A6FA95CE877252C09B280989B4594440DB65BFEE747252C0B52DCA6C90594440230C03965C7252C0FAFD62B66459444041E73576897252C026A25F5B3F594440B70375CAA37252C0E344BB0A295944407A8670CCB27252C08A101E6D1C5944403B7E6FD39F7252C0887B2C7DE85844407F7D74EACA7252C0B8DC60A8C35844406B8C9DF0127352C0071D740987584440B91281EA1F7352C02891442FA358444002AC55BB267352C0514145D5AF584440B3A9BA47367352C0C1EE3B86C7584440178C1189427352C02B431CEBE2584440E56B96CB467352C06F5985CD00594440,1570,1400000US36081025400,36081025400,"Census Tract 254, Queens County, New York",9094,1114,989,256,10.9,626,199,7.4,2.7,0,632107,CT,254,25400,81,36
4645,0106000020E6100000010000000103000000010000000E00000089338639417A52C0F0D1E28C61604440E9A7FFACF97952C07856D28A6F6044400A26FE28EA7952C0AB2F12DA726044400625CCB4FD7952C0DCCB7D7214604440BD1072DEFF7952C0659C86A8C25F444042FCC3961E7A52C0D45DD905835F444093C0E61C3C7A52C0249012BBB65F44403DCA880B407A52C0CA7EDDE9CE5F4440ED737CB4387A52C09881CAF8F75F444013CC9882357A52C0BCC5C37B0E60444025512FF8347A52C0955302621260444060838593347A52C0DE8442041C604440116745D4447A52C0EB14AB066160444089338639417A52C0F0D1E28C61604440,1571,1400000US36081025500,36081025500,"Census Tract 255, Queens County, New York",1423,183,98,39,6.9,50,33,3.7,2.4,0,218247,CT,255,25500,81,36
1872,0106000020E6100000010000000103000000010000000C00000042FCC3961E7A52C0D45DD905835F4440BD1072DEFF7952C0659C86A8C25F44400625CCB4FD7952C0DCCB7D72146044400A26FE28EA7952C0AB2F12DA7260444089C6DADFD97952C0F2734353766044408F63EB19C27952C0A7F7544E7B604440C874E8F4BC7952C06D68CA4E3F6044404BA7751BD47952C08DE9094B3C6044404AAAB69BE07952C0D759F44E05604440D79DEE3CF17952C022F433F5BA5F4440445ED6C4027A52C060E0B9F7705F444042FCC3961E7A52C0D45DD905835F4440,1572,1400000US36081025700,36081025700,"Census Tract 257, Queens County, New York",1327,185,92,50,6.9,56,38,4.4,2.9,0,150587,CT,257,25700,81,36
3633,0106000020E6100000010000000103000000010000000A00000041E73576897252C026A25F5B3F594440230C03965C7252C0FAFD62B6645944402F49658A397252C0E66B96CB4659444089FCFA21367252C0B3C6A01342594440745089EB187252C0F996395D16594440535051F52B7252C0364888F205594440E4EFDE51637252C019BB44F5D65844403AF372D87D7252C04E8E0244C1584440B70375CAA37252C0E344BB0A2959444041E73576897252C026A25F5B3F594440,1573,1400000US36081025800,36081025800,"Census Tract 258, Queens County, New York",2048,269,111,47,5.4,47,36,2.4,2,0,211843,CT,258,25800,81,36
4629,0106000020E6100000010000000103000000010000000B000000D79DEE3CF17952C022F433F5BA5F44404AAAB69BE07952C0D759F44E056044404BA7751BD47952C08DE9094B3C604440C874E8F4BC7952C06D68CA4E3F6044408BBAD6DEA77952C03B484F9143604440AD282504AB7952C045B247A81960444066CD8FBFB47952C0903F1878EE5F44407C76C075C57952C0F8F202ECA35F44407FB4FF01D67952C08F2A8A57595F4440445ED6C4027A52C060E0B9F7705F4440D79DEE3CF17952C022F433F5BA5F4440,1574,1400000US36081025900,36081025900,"Census Tract 259, Queens County, New York",3353,446,266,101,7.9,159,85,5,2.7,0,187188,CT,259,25900,81,36
221,0106000020E6100000010000000103000000010000000A0000006B8C9DF0127352C0071D7409875844407F7D74EACA7252C0B8DC60A8C35844403B7E6FD39F7252C0887B2C7DE85844407A8670CCB27252C08A101E6D1C594440B70375CAA37252C0E344BB0A295944403AF372D87D7252C04E8E0244C1584440E977616BB67252C0323509DE905844406FE82D1EDE7252C05480EF366F58444035DDB243FC7252C0A1923A014D5844406B8C9DF0127352C0071D740987584440,1575,1400000US36081026000,36081026000,"Census Tract 260, Queens County, New York",2818,306,203,74,7.2,146,67,5.7,2.6,0,178376,CT,260,26000,81,36
3634,0106000020E6100000010000000103000000010000000D0000007FB4FF01D67952C08F2A8A57595F44407C76C075C57952C0F8F202ECA35F444066CD8FBFB47952C0903F1878EE5F4440AD282504AB7952C045B247A8196044405301F73C7F7952C06F56444DF45F44401129CDE6717952C04772F90FE95F44406E61DD78777952C048A0C1A6CE5F444062EAAEEC827952C00E96B1A19B5F44400CC00644887952C05608ABB1845F4440E61C3C139A7952C0F600DD97335F44407BD45FAFB07952C0F481E49D435F4440B33C0FEECE7952C055941282555F44407FB4FF01D67952C08F2A8A57595F4440,1576,1400000US36081026100,36081026100,"Census Tract 261, Queens County, New York",7098,915,426,187,6,300,159,4.7,2.5,0,221607,CT,261,26100,81,36
3885,0106000020E6100000010000000103000000010000000800000035DDB243FC7252C0A1923A014D5844406FE82D1EDE7252C05480EF366F584440E977616BB67252C0323509DE905844403AF372D87D7252C04E8E0244C15844400F5663096B7252C02DE065868D584440BDA085048C7252C00C6C9560715844403F4D2D5BEB7252C0AA949EE92558444035DDB243FC7252C0A1923A014D584440,1577,1400000US36081026200,36081026200,"Census Tract 262, Queens County, New York",1208,182,120,49,9.9,75,34,6.6,2.8,0,143393,CT,262,26200,81,36
3635,0106000020E6100000010000000103000000010000000F0000000CC00644887952C05608ABB1845F444062EAAEEC827952C00E96B1A19B5F44406E61DD78777952C048A0C1A6CE5F44401129CDE6717952C04772F90FE95F4440699E23F25D7952C0E91C03B2D75F44408C06F016487952C0F8B836548C5F4440BE266BD4437952C02187889B535F4440F2E505D8477952C030B43A39435F44401CE4F560527952C097A1F144105F4440E26A64575A7952C0EE5014E8135F4440AA59677C5F7952C0A63CBA11165F444049033FAA617952C0D58C0C72175F4440E2BED53A717952C01378279F1E5F4440E61C3C139A7952C0F600DD97335F44400CC00644887952C05608ABB1845F4440,1578,1400000US36081026300,36081026300,"Census Tract 263, Queens County, New York",7124,959,330,137,4.6,212,128,3.2,2.1,0,196984,CT,263,26300,81,36
4455,0106000020E6100000010000000103000000010000000E000000BDA085048C7252C00C6C9560715844400F5663096B7252C02DE065868D5844403AF372D87D7252C04E8E0244C1584440E4EFDE51637252C019BB44F5D6584440535051F52B7252C0364888F205594440745089EB187252C0F996395D16594440F8F719170E7252C00CFCA886FD58444015C09481037252C0CB069964E458444036A5BC56427252C0FEE6C589AF5844406584B707217252C0D53730B9515844401F020EA14A7252C06305BF0D3158444021533E04557252C0660932022A584440BBCD1B27857252C0D9DD03745F584440BDA085048C7252C00C6C956071584440,1579,1400000US36081026400,36081026400,"Census Tract 264, Queens County, New York",2335,344,256,65,11,172,56,7.9,2.4,0,254449,CT,264,26400,81,36
1873,0106000020E610000001000000010300000001000000100000008D57207A527952C02F7898F6CD5F444019F7E6374C7952C03905F9D9C85F4440D21055F8337952C08ABD175FB45F4440FC69A33A1D7952C03459A31EA25F4440FDE89B340D7952C02E17F19D985F4440DDC83CF2077952C0C6F0D8CF625F44408781AE7D017952C0F55E7CD11E5F444063CBF275197952C06A0A6476165F4440B5114F76337952C08D5BCCCF0D5F444088FF3BA2427952C0106E32AA0C5F44401CE4F560527952C097A1F144105F4440F2E505D8477952C030B43A39435F4440BE266BD4437952C02187889B535F44408C06F016487952C0F8B836548C5F4440699E23F25D7952C0E91C03B2D75F44408D57207A527952C02F7898F6CD5F4440,1580,1400000US36081026500,36081026500,"Census Tract 265, Queens County, New York",4127,407,243,101,5.9,150,75,3.9,1.9,0,188404,CT,265,26500,81,36
785,0106000020E6100000010000000103000000010000000800000036A5BC56427252C0FEE6C589AF58444015C09481037252C0CB069964E458444043882B67EF7152C09685764EB358444062B2B8FFC87152C0FA75A73B4F584440705303CDE77152C088601C5C3A5844408CD31055F87152C00447C9AB735844406584B707217252C0D53730B95158444036A5BC56427252C0FEE6C589AF584440,1581,1400000US36081026600,36081026600,"Census Tract 266, Queens County, New York",1933,283,336,69,17.4,237,65,12.7,3.8,0,172997,CT,266,26600,81,36
1874,0106000020E61000000100000001030000000100000011000000FDE89B340D7952C02E17F19D985F44408903E8F7FD7852C02001A3CB9B5F4440141E34BBEE7852C012EB54F99E5F44402DABB019E07852C063DD3F16A25F444076BCC96FD17852C0B6CF2A33A55F44401ED95C35CF7852C0BC8C62B9A55F4440330EF5BBB07852C070DC291DAC5F44400640DCD5AB7852C027CFBC1C765F444061D68BA19C7852C0EA34D252795F44401AF33AE2907852C0393AAE46765F444098B67F65A57852C082893F8A3A5F4440065DC2A1B77852C08B4AEA04345F444092533BC3D47852C0CA80B3942C5F44404E19FF3EE37852C08570CCB2275F44408781AE7D017952C0F55E7CD11E5F4440DDC83CF2077952C0C6F0D8CF625F4440FDE89B340D7952C02E17F19D985F4440,1582,1400000US36081026700,36081026700,"Census Tract 267, Queens County, New York",6539,629,390,191,6,193,102,3.2,1.7,0,209800,CT,267,26700,81,36
3636,0106000020E61000000100000001030000000100000016000000330EF5BBB07852C070DC291DAC5F4440EEACDD76A17852C0C3CE143AAF5F444071F04C68927852C015C1FF56B25F4440A4D93C0E837852C0B90D6ABFB55F4440A8DDAF027C7852C088558330B75F4440FE6FECD9737852C0DC7BB8E4B85F44405F75E448677852C027B16B7BBB5F4440E992718C647852C0CE656A12BC5F4440E7853B17467852C023ADF886C25F44400CA7CCCD377852C0042CB98AC55F4440D22D3BC43F7852C0681B7FA2B25F4440FE93BF7B477852C0018063CF9E5F4440A71B28F04E7852C02D2E55698B5F44404ACCB392567852C0269B7285775F44403443AA285E7852C0317381CB635F4440D5A88768747852C0F616D68D775F44400C8CBCAC897852C0A69201A08A5F4440578D25AC8D7852C0CA4BFE277F5F44401AF33AE2907852C0393AAE46765F444061D68BA19C7852C0EA34D252795F44400640DCD5AB7852C027CFBC1C765F4440330EF5BBB07852C070DC291DAC5F4440,1583,1400000US36081026901,36081026901,"Census Tract 269.01, Queens County, New York",5089,635,291,107,5.7,161,83,3.3,1.8,0,114214,CT,269.01,26901,81,36
3637,0106000020E6100000010000000103000000010000000B00000098B67F65A57852C082893F8A3A5F44401AF33AE2907852C0393AAE46765F4440578D25AC8D7852C0CA4BFE277F5F44400C8CBCAC897852C0A69201A08A5F4440D5A88768747852C0F616D68D775F44403443AA285E7852C0317381CB635F4440EE3504C7657852C09A53C900505F4440B3571F0F7D7852C06C72F8A4135F444037F24064917852C055EC2FBB275F44406B1CB1169F7852C0017B4CA4345F444098B67F65A57852C082893F8A3A5F4440,1584,1400000US36081026902,36081026902,"Census Tract 269.02, Queens County, New York",4515,732,250,100,5.5,145,75,3.5,1.9,0,78481,CT,269.02,26902,81,36
222,0106000020E610000001000000010300000001000000080000003F4D2D5BEB7252C0AA949EE925584440BDA085048C7252C00C6C956071584440BBCD1B27857252C0D9DD03745F58444021533E04557252C0660932022A584440EE8FF7AA957252C0B9D8B45208584440B0FB8EE1B17252C01D645930F157444017028063CF7252C0650A9DD7D85744403F4D2D5BEB7252C0AA949EE925584440,1585,1400000US36081027000,36081027000,"Census Tract 270, Queens County, New York",2080,273,195,96,9.4,153,71,8.2,3.3,0,185068,CT,270,27000,81,36
788,0106000020E61000000100000001030000000100000010000000086B63EC847952C0E212471E886044403E89CF9D607952C026BB99D18F604440AE5417F0327952C0CEF4126399604440F313CE6E2D7952C0335D4F745D6044408570CCB2277952C00027DBC01D6044402938BC20227952C09A1727BEDA5F4440FC69A33A1D7952C03459A31EA25F4440D21055F8337952C08ABD175FB45F444019F7E6374C7952C03905F9D9C85F44408D57207A527952C02F7898F6CD5F4440699E23F25D7952C0E91C03B2D75F4440025ABA826D7952C092FE5E0A0F604440D2A1D3F36E7952C05CDA70581A60444035CB65A3737952C054C1A8A44E60444004DF347D767952C0641536035C604440086B63EC847952C0E212471E88604440,1604,1400000US36081029100,36081029100,"Census Tract 291, Queens County, New York",6325,697,490,179,7.7,316,143,5.3,2.3,0,261476,CT,291,29100,81,36
3638,0106000020E61000000100000001030000000100000015000000B3571F0F7D7852C06C72F8A4135F4440EE3504C7657852C09A53C900505F44403443AA285E7852C0317381CB635F44404ACCB392567852C0269B7285775F4440A71B28F04E7852C02D2E55698B5F4440FE93BF7B477852C0018063CF9E5F4440D22D3BC43F7852C0681B7FA2B25F44400CA7CCCD377852C0042CB98AC55F44402C3F7095277852C0D9FCBFEAC85F444045E6913F187852C0CCE67118CC5F44407DC34483147852C0840662D9CC5F4440841F9C4F1D7852C03A33C170AE5F44401699805F237852C074C3B645995F4440C34142942F7852C0C01C3D7E6F5F4440241DE560367852C011D55B035B5F4440DF0F3FFF3D7852C07AB5A338475F444082C0CAA1457852C0E395EB6D335F44404DEACBD24E7852C06BC328081E5F444049E9995E627852C07BEA58A5F45E4440C5BFCFB8707852C0BA26A435065F4440B3571F0F7D7852C06C72F8A4135F4440,1586,1400000US36081027100,36081027100,"Census Tract 271, Queens County, New York",8512,988,723,292,8.5,374,190,4.7,2.5,0,138855,CT,271,27100,81,36
1009,0106000020E6100000010000000103000000010000000800000017028063CF7252C0650A9DD7D8574440B0FB8EE1B17252C01D645930F1574440CA68E4F38A7252C096C3EE3B86574440E6F9D346757252C01A118C834B574440FD98D6A6B17252C03FDB6AD6195744403A3602F1BA7252C0B721C66B5E5744401BCF6740BD7252C0AE7614E7A857444017028063CF7252C0650A9DD7D8574440,1587,1400000US36081027200,36081027200,"Census Tract 272, Queens County, New York",2432,325,214,75,8.8,103,56,4.5,2.3,0,153675,CT,272,27200,81,36
786,0106000020E6100000010000000103000000010000000F0000000F1D0247027852C054850662D9604440F8BA0CFFE97752C0B0BD16F4DE604440C5DE8B2FDA7752C0DABFB2D2A4604440853AAC70CB7752C0FC9C82FC6C604440EC7E15E0BB7752C0733C66A032604440C754C1A8A47752C0E3486760E45F444017CBF44BC47752C01B8EAED2DD5F4440733A90F5D47752C0A7C5E061DA5F444023B37A87DB7752C0E9E8B81AD95F4440E91F4432E47752C0254F594DD75F4440E05E99B7EA7752C0C77A6AF5D55F4440243B3602F17752C0D30AD3F71A604440B5B41A12F77752C0E7BF07AF5D604440C54FE3DEFC7752C08969A67B9D6044400F1D0247027852C054850662D9604440,1588,1400000US36081027300,36081027300,"Census Tract 273, Queens County, New York",8196,888,503,160,6.1,373,135,5,1.9,0,215251,CT,273,27300,81,36
1171,0106000020E61000000100000001030000000100000008000000EE8FF7AA957252C0B9D8B45208584440563F36C98F7252C09D3E027FF8574440C116BB7D567252C09E909DB7B1574440E21934F44F7252C08C43FD2E6C574440E6F9D346757252C01A118C834B574440CA68E4F38A7252C096C3EE3B86574440B0FB8EE1B17252C01D645930F1574440EE8FF7AA957252C0B9D8B45208584440,1589,1400000US36081027400,36081027400,"Census Tract 274, Queens County, New York",1781,270,166,61,9.3,111,46,6.6,2.9,0,143723,CT,274,27400,81,36
877,0106000020E6100000010000000103000000010000000D000000E6E099D0247852C00F02F22554604440A07F828B157852C0D267075C57604440C75C19541B7852C0059E7B0F97604440112A38BC207852C09E353FFED26044409D44847F117852C0901FF12BD66044400F1D0247027852C054850662D9604440C54FE3DEFC7752C08969A67B9D604440B5B41A12F77752C0E7BF07AF5D604440243B3602F17752C0D30AD3F71A604440E05E99B7EA7752C0C77A6AF5D55F44407DC34483147852C0840662D9CC5F444045E6913F187852C0CCE67118CC5F4440E6E099D0247852C00F02F22554604440,1590,1400000US36081027500,36081027500,"Census Tract 275, Queens County, New York",7489,946,498,217,6.6,288,150,4.1,2.3,0,177626,CT,275,27500,81,36
3639,0106000020E6100000010000000103000000010000000B000000EE8FF7AA957252C0B9D8B4520858444021533E04557252C0660932022A5844401F020EA14A7252C06305BF0D315844406584B707217252C0D53730B951584440184CC3F0117252C031AB77B81D584440B596C9703C7252C00A7A6F0C015844402F7DAF21387252C03A49BA66F2574440F6CC9200357252C0B8196EC0E7574440C116BB7D567252C09E909DB7B1574440563F36C98F7252C09D3E027FF8574440EE8FF7AA957252C0B9D8B45208584440,1591,1400000US36081027600,36081027600,"Census Tract 276, Queens County, New York",1262,191,103,49,8.2,69,43,6.2,4,0,158733,CT,276,27600,81,36
1875,0106000020E6100000010000000103000000010000000B0000005A9885764E7852C0F6FBC56CC9604440578B4F01307852C03BD862B7CF604440112A38BC207852C09E353FFED2604440C75C19541B7852C0059E7B0F97604440A07F828B157852C0D267075C57604440E6E099D0247852C00F02F2255460444045E6913F187852C0CCE67118CC5F44402C3F7095277852C0D9FCBFEAC85F44400CA7CCCD377852C0042CB98AC55F444018726C3D437852C059B22AC24D6044405A9885764E7852C0F6FBC56CC9604440,1592,1400000US36081027700,36081027700,"Census Tract 277, Queens County, New York",7638,797,484,161,6.3,329,128,4.7,1.8,0,174892,CT,277,27700,81,36
787,0106000020E6100000010000000103000000010000000C000000C116BB7D567252C09E909DB7B1574440F6CC9200357252C0B8196EC0E75744402F7DAF21387252C03A49BA66F2574440B596C9703C7252C00A7A6F0C01584440184CC3F0117252C031AB77B81D584440F1CF0CE2037252C038ED293927584440366F9C14E67152C01C37FC6EBA57444042A51133FB7152C041588D25AC574440A90F24EF1C7252C0D6338463965744402F7DAF21387252C080CF0F23845744402DC72B103D7252C019BFF04A92574440C116BB7D567252C09E909DB7B1574440,1593,1400000US36081027800,36081027800,"Census Tract 278, Queens County, New York",2437,294,369,88,15.1,289,73,13.1,3.5,0,175380,CT,278,27800,81,36
